sentence,keys,id
đối xứng,['đối xứng'],['002753']
đội thiếu niên,['đội thiếu niên'],['002754']
trống (không có gì),['trống (không có gì)'],['002755']
Đông Dương,['Đông Dương'],['002756']
đông lạnh,['đông lạnh'],['002757']
Đông Timor (nước Đông Timor),['Đông Timor (nước Đông Timor)'],['002758']
đồng bào,['đồng bào'],['002759']
đồng lúa,['đồng lúa'],['002760']
đồng phục,['đồng phục'],['002761']
đồng phục,['đồng phục'],['002762']
đồng phục,['đồng phục'],['002763']
đồng ruộng,['đồng ruộng'],['002764']
đồng tiền,['đồng tiền'],['002765']
rơm rớm,['rơm rớm'],['002766']
nhiệt độ,['nhiệt độ'],['002767']
động cơ,['động cơ'],['002768']
tác động,['tác động'],['002769']
động viên,['động viên'],['002770']
đợi,['đợi'],['002771']
đợi,['đợi'],['002772']
đợi,['đợi'],['002773']
đơn giản,['đơn giản'],['002774']
dung tích,['dung tích'],['002775']
tính,['tính'],['002776']
đỡ,['đỡ'],['002777']
đua ngựa,['đua ngựa'],['002778']
đua thuyền,['đua thuyền'],['002779']
đua xe máy,['đua xe máy'],['002780']
đũa,['đũa'],['002781']
đun nấu,['đun nấu'],['002782']
đuốc,['đuốc'],['002783']
đuôi,['đuôi'],['002784']
sa thải,['sa thải'],['002785']
đưa đón,['đưa đón'],['002786']
đứng nghiêm,['đứng nghiêm'],['002787']
đường cao,['đường cao'],['002788']
đường chéo,['đường chéo'],['002789']
đường hàng không,['đường hàng không'],['002790']
đường hầm,['đường hầm'],['002791']
đường kính,['đường kính'],['002792']
đường Nguyễn Huệ,['đường Nguyễn Huệ'],['002793']
đường sắt,['đường sắt'],['002794']
đường thẳng,['đường thẳng'],['002795']
đường thuỷ,['đường thuỷ'],['002796']
đường tròn,['đường tròn'],['002797']
e thẹn,['e thẹn'],['002798']
e thẹn,['e thẹn'],['002799']
e thẹn,['e thẹn'],['002800']
em dâu,['em dâu'],['002801']
em gái,['em gái'],['002802']
em rể,['em rể'],['002803']
em rể,['em rể'],['002804']
em trai,['em trai'],['002805']
em út,['em út'],['002806']
email,['email'],['002807']
Ê Đê,['Ê Đê'],['002808']
ế ẩm,['ế ẩm'],['002809']
Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a),['Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a)'],['002810']
ga tàu,['ga tàu'],['002811']
ga tàu,['ga tàu'],['002812']
ga tàu,['ga tàu'],['002813']
gà mái,['gà mái'],['002814']
gà rừng,['gà rừng'],['002815']
gà tây,['gà tây'],['002816']
gà trống,['gà trống'],['002817']
gai,['gai'],['002818']
gãi đầu gãi tai,['gãi đầu gãi tai'],['002819']
gan,['gan'],['002820']
gan dạ,['gan dạ'],['002821']
gan lì,['gan lì'],['002822']
gang tay,['gang tay'],['002823']
gánh,['gánh'],['002824']
gạo,['gạo'],['002825']
gạo,['gạo'],['002826']
gạo,['gạo'],['002827']
gạo nếp,['gạo nếp'],['002828']
gãy chân,['gãy chân'],['002829']
gãy tay,['gãy tay'],['002830']
gáy,['gáy'],['002831']
gặm cỏ,['gặm cỏ'],['002832']
gặm xương (con chó gặm xương),['gặm xương (con chó gặm xương)'],['002833']
gắn bó,['gắn bó'],['002834']
găng tay,['găng tay'],['002835']
gắp thức ăn,['gắp thức ăn'],['002836']
gặp gỡ,['gặp gỡ'],['002837']
gặt lúa,['gặt lúa'],['002838']
gần gũi,['gần gũi'],['002839']
gấp giấy,['gấp giấy'],['002840']
gấp quần áo,['gấp quần áo'],['002841']
gật đầu,['gật đầu'],['002842']
gật gù,['gật gù'],['002843']
gậy của người già,['gậy của người già'],['002844']
ghé thăm,['ghé thăm'],['002845']
ghép hình,['ghép hình'],['002846']
ghi chép,['ghi chép'],['002847']
ghi chú,['ghi chú'],['002848']
ghi hình,['ghi hình'],['002849']
ghi nhớ,['ghi nhớ'],['002850']
Gia Lai,['Gia Lai'],['002851']
giả bộ (giống giả vờ),['giả bộ (giống giả vờ)'],['002852']
giả mạo,['giả mạo'],['002853']
giả sử,['giả sử'],['002854']
giá sách,['giá sách'],['002855']
giai đoạn,['giai đoạn'],['002856']
giải thích,['giải thích'],['002857']
giảm,['giảm'],['002858']
giao thông,['giao thông'],['002859']
giao thông,['giao thông'],['002860']
giã,['giã'],['002861']
giá trị,['giá trị'],['002862']
giá trị,['giá trị'],['002863']
giá trị,['giá trị'],['002864']
giá trị phần trăm,['giá trị phần trăm'],['002865']
giá trị phần trăm,['giá trị phần trăm'],['002866']
giá trị phần trăm,['giá trị phần trăm'],['002867']
giá trị tuyệt đối,['giá trị tuyệt đối'],['002868']
giải lao,['giải lao'],['002869']
giải quyết,['giải quyết'],['002870']
giải vô địch,['giải vô địch'],['002871']
giám đốc,['giám đốc'],['002872']
giám khảo,['giám khảo'],['002873']
gian khổ,['gian khổ'],['002874']
giàn khoan,['giàn khoan'],['002875']
gián tiếp,['gián tiếp'],['002876']
giao hoán,['giao hoán'],['002877']
giao lưu,['giao lưu'],['002878']
giao thừa,['giao thừa'],['002879']
giao tiếp,['giao tiếp'],['002880']
giao tiếp,['giao tiếp'],['002881']
giao tiếp,['giao tiếp'],['002882']
giáo dục,['giáo dục'],['002883']
giáo sĩ,['giáo sĩ'],['002884']
giàu có,['giàu có'],['002885']
giấc ngủ,['giấc ngủ'],['002886']
giẫm,['giẫm'],['002887']
giận dỗi,['giận dỗi'],['002888']
giận dữ,['giận dữ'],['002889']
giật mình,['giật mình'],['002890']
giầy ba ta,['giầy ba ta'],['002891']
giầy dép,['giầy dép'],['002892']
giấy,['giấy'],['002893']
giấy ăn,['giấy ăn'],['002894']
giấy ăn,['giấy ăn'],['002895']
giấy ăn,['giấy ăn'],['002896']
giấy màu,['giấy màu'],['002897']
giấy màu,['giấy màu'],['002898']
giấy màu,['giấy màu'],['002899']
giấy nháp,['giấy nháp'],['002900']
giấy nháp,['giấy nháp'],['002901']
giấy nháp,['giấy nháp'],['002902']
giấy tờ,['giấy tờ'],['002903']
giẻ lau,['giẻ lau'],['002904']
gieo xúc xắc,['gieo xúc xắc'],['002905']
giếng nước,['giếng nước'],['002906']
giết,['giết'],['002907']
gió Lào,['gió Lào'],['002908']
giỏi,['giỏi'],['002909']
giống nhau,['giống nhau'],['002910']
giơ tay,['giơ tay'],['002911']
giới hạn,['giới hạn'],['002912']
giới thiệu,['giới thiệu'],['002913']
giúp đỡ,['giúp đỡ'],['002914']
giúp đỡ,['giúp đỡ'],['002915']
giúp đỡ,['giúp đỡ'],['002916']
giường,['giường'],['002917']
góc bẹt,['góc bẹt'],['002918']
góc bếp,['góc bếp'],['002919']
góc học tập,['góc học tập'],['002920']
góc nhọn,['góc nhọn'],['002921']
góc tù,['góc tù'],['002922']
góc vuông,['góc vuông'],['002923']
góc vườn,['góc vườn'],['002924']
gói (đgt),['gói (đgt)'],['002925']
gói,['gói'],['002926']
gọt bút chì (cái),['gọt bút chì (cái)'],['002927']
gọt bút chì,['gọt bút chì'],['002928']
gỗ,['gỗ'],['002929']
gỗ,['gỗ'],['002930']
gỗ,['gỗ'],['002931']
gốm sứ,['gốm sứ'],['002932']
gợi ý,['gợi ý'],['002933']
gửi,['gửi'],['002934']
gửi quà,['gửi quà'],['002935']
gửi thư,['gửi thư'],['002936']
gương,['gương'],['002937']
gương mặt,['gương mặt'],['002938']
gương mẫu,['gương mẫu'],['002939']
Hà Giang,['Hà Giang'],['002940']
Hà Lan (nước Hà Lan),['Hà Lan (nước Hà Lan)'],['002941']
Hạ Long,['Hạ Long'],['002942']
hài hước,['hài hước'],['002943']
hạn hán,['hạn hán'],['002944']
hàng chục,['hàng chục'],['002945']
hàng chục nghìn,['hàng chục nghìn'],['002946']
hàng chục triệu,['hàng chục triệu'],['002947']
hàng dọc,['hàng dọc'],['002948']
hàng đơn vị,['hàng đơn vị'],['002949']
hàng ngang,['hàng ngang'],['002950']
hàng nghìn,['hàng nghìn'],['002951']
hàng trăm,['hàng trăm'],['002952']
hàng trăm nghìn,['hàng trăm nghìn'],['002953']
hàng triệu,['hàng triệu'],['002954']
hàng xóm,['hàng xóm'],['002955']
hành động,['hành động'],['002956']
hành lang,['hành lang'],['002957']
hành quân,['hành quân'],['002958']
hành quân,['hành quân'],['002959']
hành quân,['hành quân'],['002960']
hạt,['hạt'],['002961']
hạt cườm,['hạt cườm'],['002962']
hạt lạc,['hạt lạc'],['002963']
hạt lúa,['hạt lúa'],['002964']
hạt tiêu,['hạt tiêu'],['002965']
hăng hái,['hăng hái'],['002966']
hằng đẳng thức,['hằng đẳng thức'],['002967']
hắt hơi,['hắt hơi'],['002968']
Hậu Giang,['Hậu Giang'],['002969']
hậu quả,['hậu quả'],['002970']
héc-ta (ha),['héc-ta (ha)'],['002971']
héc-tô-gam (hg),['héc-tô-gam (hg)'],['002972']
héc-tô-gam (hg),['héc-tô-gam (hg)'],['002973']
héc-tô-gam (hg),['héc-tô-gam (hg)'],['002974']
héc-tô-mét (hm),['héc-tô-mét (hm)'],['002975']
héc-tô-mét (hm),['héc-tô-mét (hm)'],['002976']
héc-tô-mét (hm),['héc-tô-mét (hm)'],['002977']
héo,['héo'],['002978']
hét (giống la),['hét (giống la)'],['002979']
hệ thống,['hệ thống'],['002980']
hệ thống,['hệ thống'],['002981']
hệ thống,['hệ thống'],['002982']
hi sinh,['hi sinh'],['002983']
hi sinh,['hi sinh'],['002984']
hi sinh,['hi sinh'],['002985']
hi vọng,['hi vọng'],['002986']
hi vọng,['hi vọng'],['002987']
hi vọng,['hi vọng'],['002988']
hiện đại,['hiện đại'],['002989']
hiện nay,['hiện nay'],['002990']
hiểu,['hiểu'],['002991']
hiểu,['hiểu'],['002992']
hiểu,['hiểu'],['002993']
hiếu thảo,['hiếu thảo'],['002994']
hình,['hình'],['002995']
hình bình hành,['hình bình hành'],['002996']
hình cầu,['hình cầu'],['002997']
hình chiếu,['hình chiếu'],['002998']
hình dáng,['hình dáng'],['002999']
hình elip,['hình elip'],['003000']
hình học,['hình học'],['003001']
hình hộp chữ nhật,['hình hộp chữ nhật'],['003002']
hình lập phương,['hình lập phương'],['003003']
hình phạt,['hình phạt'],['003004']
hình thang,['hình thang'],['003005']
hình trụ,['hình trụ'],['003006']
hình tứ giác,['hình tứ giác'],['003007']
hình vẽ,['hình vẽ'],['003008']
hoa,['hoa'],['003009']
hoa,['hoa'],['003010']
hoa,['hoa'],['003011']
hoa lay ơn,['hoa lay ơn'],['003012']
hoa sen,['hoa sen'],['003013']
hoa sen,['hoa sen'],['003014']
hoa sen,['hoa sen'],['003015']
hòa bình,['hòa bình'],['003016']
hòa nhập,['hòa nhập'],['003017']
họa sỹ,['họa sỹ'],['003018']
hoàn thành,['hoàn thành'],['003019']
hoán vị,['hoán vị'],['003020']
hoàng đế,['hoàng đế'],['003021']
hoàng hôn,['hoàng hôn'],['003022']
Hoàng tử,['Hoàng tử'],['003023']
hoảng sợ,['hoảng sợ'],['003024']
hoạt động,['hoạt động'],['003025']
hoạt hình,['hoạt hình'],['003026']
hoạt hình,['hoạt hình'],['003027']
hoạt hình,['hoạt hình'],['003028']
hỏi han,['hỏi han'],['003029']
hòn đá,['hòn đá'],['003030']
hót rác,['hót rác'],['003031']
học bổng,['học bổng'],['003032']
học kém,['học kém'],['003033']
học nhóm,['học nhóm'],['003034']
học phí,['học phí'],['003035']
học tập,['học tập'],['003036']
học trò,['học trò'],['003037']
hỏi,['hỏi'],['003038']
hỏi,['hỏi'],['003039']
hỏi,['hỏi'],['003040']
hỏi thăm,['hỏi thăm'],['003041']
hòn bi (giống viên bi),['hòn bi (giống viên bi)'],['003042']
hỏng,['hỏng'],['003043']
hỏng,['hỏng'],['003044']
hỏng,['hỏng'],['003045']
họp,['họp'],['003046']
hót,['hót'],['003047']
hót rác (cái hót rác),['hót rác (cái hót rác)'],['003048']
Hồ Chí Minh,['Hồ Chí Minh'],['003049']
hồ dán,['hồ dán'],['003050']
hồ Hoàn Kiếm,['hồ Hoàn Kiếm'],['003051']
hồ nước,['hồ nước'],['003052']
hồi hộp,['hồi hộp'],['003053']
hồi hộp,['hồi hộp'],['003054']
hồi hộp,['hồi hộp'],['003055']
hối hận,['hối hận'],['003056']
hối hận,['hối hận'],['003057']
hối hận,['hối hận'],['003058']
hối lộ,['hối lộ'],['003059']
hội nghị,['hội nghị'],['003060']
hội thảo,['hội thảo'],['003061']
hội thảo,['hội thảo'],['003062']
hộp,['hộp'],['003063']
hộp bút,['hộp bút'],['003064']
hộp sữa,['hộp sữa'],['003065']
hơi nước,['hơi nước'],['003066']
hợp đồng,['hợp đồng'],['003067']
hợp đồng,['hợp đồng'],['003068']
hợp lí,['hợp lí'],['003069']
hợp tác,['hợp tác'],['003070']
huân chương,['huân chương'],['003071']
hung ác,['hung ác'],['003072']
hung thủ,['hung thủ'],['003073']
Hung-ga-ri (nước Hung-ga-ri),['Hung-ga-ri (nước Hung-ga-ri)'],['003074']
Hùng Vương,['Hùng Vương'],['003075']
hút nước,['hút nước'],['003076']
hút thuốc lá,['hút thuốc lá'],['003077']
huy hiệu,['huy hiệu'],['003078']
huỷ diệt,['huỷ diệt'],['003079']
huyện,['huyện'],['003080']
huyện,['huyện'],['003081']
huyện,['huyện'],['003082']
Hưng Yên,['Hưng Yên'],['003083']
hướng dẫn,['hướng dẫn'],['003084']
muối i-ốt,['muối i-ốt'],['003085']
I-rắc (nước I-rắc),['I-rắc (nước I-rắc)'],['003086']
ích lợi,['ích lợi'],['003087']
in (ấn),['in (ấn)'],['003088']
ít,['ít'],['003089']
ít hơn,['ít hơn'],['003090']
ít nhất,['ít nhất'],['003091']
Italia (nước Italia),['Italia (nước Italia)'],['003092']
kẻ cắp,['kẻ cắp'],['003093']
kèn,['kèn'],['003094']
kẻ thù,['kẻ thù'],['003095']
kém,['kém'],['003096']
kém,['kém'],['003097']
kém,['kém'],['003098']
keo kiệt,['keo kiệt'],['003099']
kẹo,['kẹo'],['003100']
kẹp,['kẹp'],['003101']
kể chuyện,['kể chuyện'],['003102']
kết bạn,['kết bạn'],['003103']
kết hợp,['kết hợp'],['003104']
kết quả,['kết quả'],['003105']
kết quả,['kết quả'],['003106']
kết quả,['kết quả'],['003107']
kêu,['kêu'],['003108']
kêu gọi,['kêu gọi'],['003109']
khác,['khác'],['003110']
khách,['khách'],['003111']
khách mời,['khách mời'],['003112']
khách sạn,['khách sạn'],['003113']
khách vip,['khách vip'],['003114']
hoang mang,['hoang mang'],['003115']
khai mạc,['khai mạc'],['003116']
kháng sinh,['kháng sinh'],['003117']
Khánh Hòa,['Khánh Hòa'],['003118']
khát nước,['khát nước'],['003119']
khát vọng,['khát vọng'],['003120']
khắc phục,['khắc phục'],['003121']
khăn mặt,['khăn mặt'],['003122']
khăn quàng,['khăn quàng'],['003123']
khăn quàng đỏ,['khăn quàng đỏ'],['003124']
khâm phục,['khâm phục'],['003125']
khâu vá,['khâu vá'],['003126']
khẩu hiệu,['khẩu hiệu'],['003127']
khẩu trang,['khẩu trang'],['003128']
khe cửa,['khe cửa'],['003129']
khe núi,['khe núi'],['003130']
khen,['khen'],['003131']
khen tặng,['khen tặng'],['003132']
khéo,['khéo'],['003133']
khiêng,['khiêng'],['003134']
khó khăn,['khó khăn'],['003135']
khó khăn,['khó khăn'],['003136']
khoa học,['khoa học'],['003137']
khóa quần,['khóa quần'],['003138']
khoác vai,['khoác vai'],['003139']
khoan (cái khoan),['khoan (cái khoan)'],['003140']
khoảng cách,['khoảng cách'],['003141']
khoá (cái khóa),['khoá (cái khóa)'],['003142']
khóa cửa,['khóa cửa'],['003143']
khoác áo,['khoác áo'],['003144']
khoác tay,['khoác tay'],['003145']
khoan,['khoan'],['003146']
khoang tàu,['khoang tàu'],['003147']
khoanh tay,['khoanh tay'],['003148']
khóc,['khóc'],['003149']
khoe,['khoe'],['003150']
khỏi bệnh,['khỏi bệnh'],['003151']
khói,['khói'],['003152']
khóm dứa,['khóm dứa'],['003153']
bụi tre,['bụi tre'],['003154']
khô héo,['khô héo'],['003155']
khổ thơ,['khổ thơ'],['003156']
cầu Long Biên,['cầu Long Biên'],['003157']
khối lượng,['khối lượng'],['003158']
không gian,['không gian'],['003159']
không thẳng hàng,['không thẳng hàng'],['003160']
khổng lồ,['khổng lồ'],['003161']
khố,['khố'],['003162']
không hiểu,['không hiểu'],['003163']
không hiểu,['không hiểu'],['003164']
không hiểu,['không hiểu'],['003165']
không khí,['không khí'],['003166']
khổ,['khổ'],['003167']
khu vườn,['khu vườn'],['003168']
vực sâu,['vực sâu'],['003169']
khúc khuỷu,['khúc khuỷu'],['003170']
khung cửa số,['khung cửa số'],['003171']
khung thành,['khung thành'],['003172']
khuôn hình,['khuôn hình'],['003173']
khuy,['khuy'],['003174']
khuyên tai,['khuyên tai'],['003175']
kì diệu,['kì diệu'],['003176']
kì lạ,['kì lạ'],['003177']
kí duyệt,['kí duyệt'],['003178']
ki-lô-gam,['ki-lô-gam'],['003179']
ki-lô-mét vuông (km2),['ki-lô-mét vuông (km2)'],['003180']
kỉ niệm,['kỉ niệm'],['003181']
kỉ niệm,['kỉ niệm'],['003182']
kỉ niệm,['kỉ niệm'],['003183']
kí hiệu,['kí hiệu'],['003184']
kí tên,['kí tên'],['003185']
kí tên,['kí tên'],['003186']
kịch bản,['kịch bản'],['003187']
kiểm tra,['kiểm tra'],['003188']
kiểm tra,['kiểm tra'],['003189']
kiểm tra,['kiểm tra'],['003190']
kiếm (cái kiếm),['kiếm (cái kiếm)'],['003191']
Kiên Giang,['Kiên Giang'],['003192']
kiên quyết,['kiên quyết'],['003193']
kiến thức,['kiến thức'],['003194']
kiến trúc,['kiến trúc'],['003195']
kiến trúc sư,['kiến trúc sư'],['003196']
"kiêu (kiêu căng, kiêu xa)","['kiêu (kiêu căng, kiêu xa)']",['003197']
kim,['kim'],['003198']
kinh ngạc,['kinh ngạc'],['003199']
kinh nghiệm,['kinh nghiệm'],['003200']
kính hiển vi,['kính hiển vi'],['003201']
kính lão,['kính lão'],['003202']
kính lúp,['kính lúp'],['003203']
kính trọng,['kính trọng'],['003204']
Kon Tum,['Kon Tum'],['003205']
la bàn,['la bàn'],['003206']
la hét,['la hét'],['003207']
lá cây,['lá cây'],['003208']
lá cây,['lá cây'],['003209']
lá thư,['lá thư'],['003210']
Lạc Long Quân,['Lạc Long Quân'],['003211']
lạc quan,['lạc quan'],['003212']
lái tàu hỏa,['lái tàu hỏa'],['003213']
lái tàu hỏa,['lái tàu hỏa'],['003214']
làm quen,['làm quen'],['003215']
làm ruộng,['làm ruộng'],['003216']
làm việc,['làm việc'],['003217']
lang thang,['lang thang'],['003218']
làn sóng,['làn sóng'],['003219']
làng xóm,['làng xóm'],['003220']
Lạng Sơn,['Lạng Sơn'],['003221']
lãnh đạo,['lãnh đạo'],['003222']
thổ dân,['thổ dân'],['003223']
lao phổi,['lao phổi'],['003224']
Lào (nước Lào),['Lào (nước Lào)'],['003225']
Lào (nước Lào),['Lào (nước Lào)'],['003226']
Lào (nước Lào),['Lào (nước Lào)'],['003227']
lão già,['lão già'],['003228']
lau chùi,['lau chùi'],['003229']
lau khô,['lau khô'],['003230']
lau nhà,['lau nhà'],['003231']
lặn,['lặn'],['003232']
lặng lẽ,['lặng lẽ'],['003233']
lắp ráp,['lắp ráp'],['003234']
Lâm Đồng,['Lâm Đồng'],['003235']
lẫn lộn,['lẫn lộn'],['003236']
lầu (tầng),['lầu (tầng)'],['003237']
lây bệnh,['lây bệnh'],['003238']
lây nhiễm,['lây nhiễm'],['003239']
lấy,['lấy'],['003240']
leo trèo,['leo trèo'],['003241']
lễ bế giảng,['lễ bế giảng'],['003242']
lễ bế giảng,['lễ bế giảng'],['003243']
lễ hội,['lễ hội'],['003244']
lễ hội,['lễ hội'],['003245']
lễ hội,['lễ hội'],['003246']
lễ Nô-en,['lễ Nô-en'],['003247']
lễ Nô-en,['lễ Nô-en'],['003248']
lễ hội hóa trang,['lễ hội hóa trang'],['003249']
lễ phép,['lễ phép'],['003250']
lễ vật,['lễ vật'],['003251']
lên đường,['lên đường'],['003252']
lên ngôi,['lên ngôi'],['003253']
lên xe,['lên xe'],['003254']
lều trại,['lều trại'],['003255']
lí do,['lí do'],['003256']
Liên Bang Nga (nước Nga),['Liên Bang Nga (nước Nga)'],['003257']
Liên Bang Nga (nước Nga),['Liên Bang Nga (nước Nga)'],['003258']
Liên Bang Nga (nước Nga),['Liên Bang Nga (nước Nga)'],['003259']
liên hoan,['liên hoan'],['003260']
liên hoan,['liên hoan'],['003261']
liên hoan,['liên hoan'],['003262']
liên kết,['liên kết'],['003263']
liên lạc,['liên lạc'],['003264']
liên lạc,['liên lạc'],['003265']
liên quan,['liên quan'],['003266']
liên tục,['liên tục'],['003267']
liền sau,['liền sau'],['003268']
liền trước,['liền trước'],['003269']
liệt (liệt tay chân),['liệt (liệt tay chân)'],['003270']
liều lĩnh,['liều lĩnh'],['003271']
liều mình,['liều mình'],['003272']
linh hồn,['linh hồn'],['003273']
lĩnh hội,['lĩnh hội'],['003274']
lĩnh vực,['lĩnh vực'],['003275']
lĩnh vực,['lĩnh vực'],['003276']
lĩnh vực,['lĩnh vực'],['003277']
lo sợ,['lo sợ'],['003278']
lò xo,['lò xo'],['003279']
lọ hoa,['lọ hoa'],['003280']
lọ mực,['lọ mực'],['003281']
loa,['loa'],['003282']
loạn thị,['loạn thị'],['003283']
lon bia,['lon bia'],['003284']
Long An,['Long An'],['003285']
lọng,['lọng'],['003286']
lỗi chính tả,['lỗi chính tả'],['003287']
lỗi lầm,['lỗi lầm'],['003288']
lối đi,['lối đi'],['003289']
lông,['lông'],['003290']
lông gà,['lông gà'],['003291']
lồng bàn,['lồng bàn'],['003292']
lồng chim,['lồng chim'],['003293']
lồng tiếng,['lồng tiếng'],['003294']
lơ lửng,['lơ lửng'],['003295']
lời giải,['lời giải'],['003296']
lời nói,['lời nói'],['003297']
lợi ích,['lợi ích'],['003298']
lớp,['lớp'],['003299']
lúa,['lúa'],['003300']
luật chơi,['luật chơi'],['003301']
luật chơi,['luật chơi'],['003302']
luật chơi,['luật chơi'],['003303']
luật lệ,['luật lệ'],['003304']
lúc nào,['lúc nào'],['003305']
lúc nào,['lúc nào'],['003306']
lúc nào,['lúc nào'],['003307']
lục địa,['lục địa'],['003308']
lục giác,['lục giác'],['003309']
lùi bước,['lùi bước'],['003310']
lúng túng,['lúng túng'],['003311']
lũy tre,['lũy tre'],['003312']
luyện tập,['luyện tập'],['003313']
luyện từ và câu,['luyện từ và câu'],['003314']
lửa,['lửa'],['003315']
lược,['lược'],['003316']
lười học,['lười học'],['003317']
lười học,['lười học'],['003318']
lười học,['lười học'],['003319']
lưỡi,['lưỡi'],['003320']
lưỡi câu,['lưỡi câu'],['003321']
lưới,['lưới'],['003322']
lượm,['lượm'],['003323']
lương thực,['lương thực'],['003324']
lướt ván,['lướt ván'],['003325']
cây thông,['cây thông'],['003326']
dự trữ,['dự trữ'],['003327']
lưu ý,['lưu ý'],['003328']
lựu,['lựu'],['003329']
lựu đạn,['lựu đạn'],['003330']
ma,['ma'],['003331']
ma cà rồng,['ma cà rồng'],['003332']
ma quỷ,['ma quỷ'],['003333']
mạch lạc,['mạch lạc'],['003334']
mạch máu,['mạch máu'],['003335']
mái chèo,['mái chèo'],['003336']
mái hiên,['mái hiên'],['003337']
mái nhà,['mái nhà'],['003338']
mái tóc,['mái tóc'],['003339']
màn,['màn'],['003340']
màn,['màn'],['003341']
màn,['màn'],['003342']
mạng lưới,['mạng lưới'],['003343']
mạnh mẽ,['mạnh mẽ'],['003344']
màu cam,['màu cam'],['003345']
màu đen,['màu đen'],['003346']
màu đỏ,['màu đỏ'],['003347']
màu nâu,['màu nâu'],['003348']
màu nâu,['màu nâu'],['003349']
màu nâu,['màu nâu'],['003350']
màu nhiệm,['màu nhiệm'],['003351']
màu trắng,['màu trắng'],['003352']
màu trắng,['màu trắng'],['003353']
màu trắng,['màu trắng'],['003354']
màu xanh da trời,['màu xanh da trời'],['003355']
màu xanh da trời,['màu xanh da trời'],['003356']
màu xanh da trời,['màu xanh da trời'],['003357']
màu xanh lá cây,['màu xanh lá cây'],['003358']
màu xanh lá cây,['màu xanh lá cây'],['003359']
màu xanh lá cây,['màu xanh lá cây'],['003360']
má,['má'],['003361']
máy ảnh,['máy ảnh'],['003362']
máy bơm,['máy bơm'],['003363']
máy chiếu,['máy chiếu'],['003364']
máy in,['máy in'],['003365']
máy in,['máy in'],['003366']
máy in,['máy in'],['003367']
máy khâu,['máy khâu'],['003368']
mắc áo,['mắc áo'],['003369']
mặc,['mặc'],['003370']
mặc kệ,['mặc kệ'],['003371']
mặc quần áo,['mặc quần áo'],['003372']
mắm,['mắm'],['003373']
măng,['măng'],['003374']
mắng,['mắng'],['003375']
mắng,['mắng'],['003376']
mắng,['mắng'],['003377']
mặt,['mặt'],['003378']
mặt đất,['mặt đất'],['003379']
mặt vuông,['mặt vuông'],['003380']
mặt nạ,['mặt nạ'],['003381']
mặt dài,['mặt dài'],['003382']
mâm cơm,['mâm cơm'],['003383']
mâm ngũ quả,['mâm ngũ quả'],['003384']
mâm ngũ quả,['mâm ngũ quả'],['003385']
mất ngủ,['mất ngủ'],['003386']
mất trí,['mất trí'],['003387']
mật khẩu,['mật khẩu'],['003388']
mật khẩu,['mật khẩu'],['003389']
mật khẩu,['mật khẩu'],['003390']
mật ong,['mật ong'],['003391']
mẫu số,['mẫu số'],['003392']
mẫu số bé,['mẫu số bé'],['003393']
mẫu số chung,['mẫu số chung'],['003394']
mẫu số lớn,['mẫu số lớn'],['003395']
mây,['mây'],['003396']
mét (m),['mét (m)'],['003397']
mét khối (m3),['mét khối (m3)'],['003398']
mét vuông (m2),['mét vuông (m2)'],['003399']
Mexico (nước Mexico),['Mexico (nước Mexico)'],['003400']
Mexico (nước Mexico),['Mexico (nước Mexico)'],['003401']
mềm mại,['mềm mại'],['003402']
mênh mông,['mênh mông'],['003403']
mi-li-mét (mm),['mi-li-mét (mm)'],['003404']
mĩ thuật,['mĩ thuật'],['003405']
miền Bắc Việt Nam,['miền Bắc Việt Nam'],['003406']
miền Nam Việt Nam,['miền Nam Việt Nam'],['003407']
miêu tả,['miêu tả'],['003408']
minh hoạ,['minh hoạ'],['003409']
khoan (khoan đã),['khoan (khoan đã)'],['003410']
móc áo,['móc áo'],['003411']
Mặt trời mọc,['Mặt trời mọc'],['003412']
mõm,['mõm'],['003413']
muốn,['muốn'],['003414']
muốn,['muốn'],['003415']
muốn,['muốn'],['003416']
Mặt trời lặn,['Mặt trời lặn'],['003417']
móng chân,['móng chân'],['003418']
mồ côi,['mồ côi'],['003419']
mồ côi cha mẹ,['mồ côi cha mẹ'],['003420']
mồ hôi,['mồ hôi'],['003421']
mộc nhĩ,['mộc nhĩ'],['003422']
môi,['môi'],['003423']
môi trường,['môi trường'],['003424']
mỗi,['mỗi'],['003425']
môn Âm nhạc,['môn Âm nhạc'],['003426']
môn Đạo đức,['môn Đạo đức'],['003427']
môn Đạo đức,['môn Đạo đức'],['003428']
môn Đạo đức,['môn Đạo đức'],['003429']
môn Giáo dục công dân,['môn Giáo dục công dân'],['003430']
môn Giáo dục thể chất,['môn Giáo dục thể chất'],['003431']
môn Khoa học,['môn Khoa học'],['003432']
môn Kĩ thuật,['môn Kĩ thuật'],['003433']
môn Kĩ thuật,['môn Kĩ thuật'],['003434']
môn Kĩ thuật,['môn Kĩ thuật'],['003435']
môn Lịch sử,['môn Lịch sử'],['003436']
môn Mĩ thuật,['môn Mĩ thuật'],['003437']
môn Ngoại ngữ,['môn Ngoại ngữ'],['003438']
môn Sinh học,['môn Sinh học'],['003439']
môn Tiếng Việt,['môn Tiếng Việt'],['003440']
môn Tin học và Công nghệ,['môn Tin học và Công nghệ'],['003441']
