sentence,keys,id
áo kẻ sọc,['áo kẻ sọc'],['000663']
sân thượng,['sân thượng'],['000664']
đất nước bị chia cắt (Việt Nam),['đất nước bị chia cắt (Việt Nam)'],['000665']
sân trường,['sân trường'],['000666']
thống nhất đất nước,['thống nhất đất nước'],['000667']
khoáng sản,['khoáng sản'],['000668']
sân trường,['sân trường'],['000669']
sân trường,['sân trường'],['000670']
thương mại,['thương mại'],['000671']
công nghiệp,['công nghiệp'],['000672']
sân vận động,['sân vận động'],['000673']
công nghiệp,['công nghiệp'],['000674']
sâu,['sâu'],['000675']
công nghiệp,['công nghiệp'],['000676']
sâu bọ,['sâu bọ'],['000677']
dân tộc Chăm,['dân tộc Chăm'],['000678']
sĩ diện,['sĩ diện'],['000679']
dân tộc Mường,['dân tộc Mường'],['000680']
siêng năng,['siêng năng'],['000681']
dân tộc Khơ me,['dân tộc Khơ me'],['000682']
siêu âm,['siêu âm'],['000683']
dân tộc Thái,['dân tộc Thái'],['000684']
siêu thị,['siêu thị'],['000685']
dân tộc Mông,['dân tộc Mông'],['000686']
siêu tốc,['siêu tốc'],['000687']
nhà rông,['nhà rông'],['000688']
sinh đẻ,['sinh đẻ'],['000689']
lãng phí,['lãng phí'],['000690']
sinh đẻ,['sinh đẻ'],['000691']
sinh đẻ,['sinh đẻ'],['000692']
tiến bộ,['tiến bộ'],['000693']
Lượm,['Lượm'],['000694']
sinh động,['sinh động'],['000695']
cứu sống,['cứu sống'],['000696']
sinh hoạt,['sinh hoạt'],['000697']
máy xúc,['máy xúc'],['000698']
sinh sản,['sinh sản'],['000699']
cảng Hải Phòng,['cảng Hải Phòng'],['000700']
sinh sản,['sinh sản'],['000701']
cảng Sài Gòn,['cảng Sài Gòn'],['000702']
sinh sản,['sinh sản'],['000703']
kim cương,['kim cương'],['000704']
sinh sống,['sinh sống'],['000705']
khởi nghiệp,['khởi nghiệp'],['000706']
sinh tố,['sinh tố'],['000707']
sinh vật,['sinh vật'],['000708']
vải lụa,['vải lụa'],['000709']
Sóc Trăng,['Sóc Trăng'],['000710']
vải lụa,['vải lụa'],['000711']
sóng biển,['sóng biển'],['000712']
vải lụa,['vải lụa'],['000713']
lượt đi,['lượt đi'],['000714']
sóng thần,['sóng thần'],['000715']
lượt về (trong thể thao),['lượt về (trong thể thao)'],['000716']
sổ đầu bài,['sổ đầu bài'],['000717']
rau diếp cá,['rau diếp cá'],['000718']
sổ điểm danh,['sổ điểm danh'],['000719']
sổ tay,['sổ tay'],['000720']
thao thức,['thao thức'],['000721']
số bé,['số bé'],['000722']
thâm quầng mắt,['thâm quầng mắt'],['000723']
số chẵn,['số chẵn'],['000724']
tự hào,['tự hào'],['000725']
quyên góp,['quyên góp'],['000726']
số chín,['số chín'],['000727']
chia rẽ,['chia rẽ'],['000728']
số đo,['số đo'],['000729']
số lẻ,['số lẻ'],['000730']
tự trọng,['tự trọng'],['000731']
gian dối,['gian dối'],['000732']
số liền sau,['số liền sau'],['000733']
số liền trước,['số liền trước'],['000734']
ăn bám,['ăn bám'],['000735']
số lớn,['số lớn'],['000736']
tuyên truyền,['tuyên truyền'],['000737']
ham chơi,['ham chơi'],['000738']
số thập phân,['số thập phân'],['000739']
ham chơi,['ham chơi'],['000740']
sông Hồng,['sông Hồng'],['000741']
sốt,['sốt'],['000742']
đánh cầu lông,['đánh cầu lông'],['000743']
cánh buồm,['cánh buồm'],['000744']
sơ đồ,['sơ đồ'],['000745']
cầu Thê Húc (Hồ Gươm),['cầu Thê Húc (Hồ Gươm)'],['000746']
sơ mi,['sơ mi'],['000747']
da trắng,['da trắng'],['000748']
sợi,['sợi'],['000749']
da trắng,['da trắng'],['000750']
sợi chỉ,['sợi chỉ'],['000751']
da trắng,['da trắng'],['000752']
sợi dây,['sợi dây'],['000753']
da ngăm (nước da ngăm đen),['da ngăm (nước da ngăm đen)'],['000754']
sợi len,['sợi len'],['000755']
da ngăm (nước da ngăm đen),['da ngăm (nước da ngăm đen)'],['000756']
sơn,['sơn'],['000757']
da ngăm (nước da ngăm đen),['da ngăm (nước da ngăm đen)'],['000758']
súc miệng,['súc miệng'],['000759']
sum họp,['sum họp'],['000760']
tuần trăng mật,['tuần trăng mật'],['000761']
năm tới,['năm tới'],['000762']
suối,['suối'],['000763']
Hoãn,['Hoãn'],['000764']
suy nghĩ,['suy nghĩ'],['000765']
huỷ,['huỷ'],['000766']
suy nghĩ,['suy nghĩ'],['000767']
phụ thuộc,['phụ thuộc'],['000768']
sự thật,['sự thật'],['000769']
sửa chữa,['sửa chữa'],['000770']
thuộc địa,['thuộc địa'],['000771']
sữa bò,['sữa bò'],['000772']
tẩy chay,['tẩy chay'],['000773']
sữa bò,['sữa bò'],['000774']
đau mắt,['đau mắt'],['000775']
sữa bò,['sữa bò'],['000776']
đau bụng,['đau bụng'],['000777']
sữa bột,['sữa bột'],['000778']
đau tay,['đau tay'],['000779']
sữa dê,['sữa dê'],['000780']
đau chân,['đau chân'],['000781']
sữa dê,['sữa dê'],['000782']
đau tai,['đau tai'],['000783']
phẫu thuật tay,['phẫu thuật tay'],['000784']
sữa đặc,['sữa đặc'],['000785']
phẫu thuật chân,['phẫu thuật chân'],['000786']
sữa hộp,['sữa hộp'],['000787']
phẫu thuật mắt,['phẫu thuật mắt'],['000788']
sữa hộp,['sữa hộp'],['000789']
phẫu thuật mũi,['phẫu thuật mũi'],['000790']
sữa hộp,['sữa hộp'],['000791']
phẫu thuật cổ,['phẫu thuật cổ'],['000792']
sữa rửa mặt,['sữa rửa mặt'],['000793']
phẫu thuật bụng,['phẫu thuật bụng'],['000794']
sữa,['sữa'],['000795']
hội chứng Đao - Down,['hội chứng Đao - Down'],['000796']
sữa,['sữa'],['000797']
bệnh Đao - Down,['bệnh Đao - Down'],['000798']
sữa,['sữa'],['000799']
mệt mỏi,['mệt mỏi'],['000800']
sức khỏe,['sức khỏe'],['000801']
cả ngày,['cả ngày'],['000802']
sừng,['sừng'],['000803']
lẩu,['lẩu'],['000804']
sừng bò,['sừng bò'],['000805']
nhà kho,['nhà kho'],['000806']
sừng trâu,['sừng trâu'],['000807']
hấp,['hấp'],['000808']
sương gió,['sương gió'],['000809']
sườn,['sườn'],['000810']
thối,['thối'],['000811']
thiu,['thiu'],['000812']
tác dụng,['tác dụng'],['000813']
nguội,['nguội'],['000814']
tách,['tách'],['000815']
ngán,['ngán'],['000816']
tách lớp,['tách lớp'],['000817']
tai,['tai'],['000818']
tôm hùm,['tôm hùm'],['000819']
cua đồng,['cua đồng'],['000820']
tai nạn,['tai nạn'],['000821']
con hàu,['con hàu'],['000822']
tài giỏi,['tài giỏi'],['000823']
hải sản,['hải sản'],['000824']
tài năng,['tài năng'],['000825']
tài trợ,['tài trợ'],['000826']
vịt quay,['vịt quay'],['000827']
gà nướng lu,['gà nướng lu'],['000828']
tái phát,['tái phát'],['000829']
bánh hamburger,['bánh hamburger'],['000830']
tái phạm,['tái phạm'],['000831']
bánh sandwich,['bánh sandwich'],['000832']
tái phạm,['tái phạm'],['000833']
bánh canh,['bánh canh'],['000834']
tái phạm,['tái phạm'],['000835']
nước ép trái cây,['nước ép trái cây'],['000836']
đảo Trường Sa,['đảo Trường Sa'],['000837']
nước ép trái cây,['nước ép trái cây'],['000838']
tam giác,['tam giác'],['000839']
"sinh tố (bơ, dâu,","['sinh tố (bơ, dâu,']",['000840']
tạm biệt,['tạm biệt'],['000841']
vắt chanh,['vắt chanh'],['000842']
đảo Hoàng Sa,['đảo Hoàng Sa'],['000843']
mía,['mía'],['000844']
tán thành,['tán thành'],['000845']
chanh đá,['chanh đá'],['000846']
tạo dáng,['tạo dáng'],['000847']
chanh nóng,['chanh nóng'],['000848']
tàu hoả,['tàu hoả'],['000849']
chanh muối,['chanh muối'],['000850']
tàu ngầm,['tàu ngầm'],['000851']
trà đá,['trà đá'],['000852']
tàu thuyền,['tàu thuyền'],['000853']
trà nóng,['trà nóng'],['000854']
tàu thủy,['tàu thủy'],['000855']
taxi,['taxi'],['000856']
trà sữa,['trà sữa'],['000857']
Socola,['Socola'],['000858']
tay,['tay'],['000859']
Cocacola,['Cocacola'],['000860']
tay phải,['tay phải'],['000861']
7up,['7up'],['000862']
tay trái,['tay trái'],['000863']
một tiết học,['một tiết học'],['000864']
tặc lưỡi,['tặc lưỡi'],['000865']
một tiếng,['một tiếng'],['000866']
tăm,['tăm'],['000867']
một tiếng,['một tiếng'],['000868']
tâm thần,['tâm thần'],['000869']
rửa mặt,['rửa mặt'],['000870']
tấm vải,['tấm vải'],['000871']
tấm vải,['tấm vải'],['000872']
đánh răng,['đánh răng'],['000873']
tuần này,['tuần này'],['000874']
tấm vải,['tấm vải'],['000875']
tuần này,['tuần này'],['000876']
tấn công,['tấn công'],['000877']
tuần này,['tuần này'],['000878']
tập hợp (Toán học),['tập hợp (Toán học)'],['000879']
tuần sau,['tuần sau'],['000880']
tập hợp rỗng,['tập hợp rỗng'],['000881']
tuần sau,['tuần sau'],['000882']
tập thể dục,['tập thể dục'],['000883']
tuần sau,['tuần sau'],['000884']
tập trung,['tập trung'],['000885']
tuần trước,['tuần trước'],['000886']
tập viết,['tập viết'],['000887']
tuần trước,['tuần trước'],['000888']
Tây Bắc,['Tây Bắc'],['000889']
tuần trước,['tuần trước'],['000890']
Tây Nguyên,['Tây Nguyên'],['000891']
cuối tuần,['cuối tuần'],['000892']
Tây Ninh,['Tây Ninh'],['000893']
cuối tháng,['cuối tháng'],['000894']
tên riêng,['tên riêng'],['000895']
cuối năm,['cuối năm'],['000896']
Tết Âm,['Tết Âm'],['000897']
mục tiêu,['mục tiêu'],['000898']
Tết Âm,['Tết Âm'],['000899']
sinh đôi,['sinh đôi'],['000900']
Tết Dương,['Tết Dương'],['000901']
sinh đôi,['sinh đôi'],['000902']
Tết Dương,['Tết Dương'],['000903']
mô tả,['mô tả'],['000904']
Tết Thiếu nhi,['Tết Thiếu nhi'],['000905']
mũm mĩm,['mũm mĩm'],['000906']
Tết Trung thu,['Tết Trung thu'],['000907']
tóc dài,['tóc dài'],['000908']
Tết Trung thu,['Tết Trung thu'],['000909']
tóc ngắn,['tóc ngắn'],['000910']
Tết Trung thu,['Tết Trung thu'],['000911']
tha thứ,['tha thứ'],['000912']
tóc ngắn,['tóc ngắn'],['000913']
tha thứ,['tha thứ'],['000914']
tóc ngắn,['tóc ngắn'],['000915']
lốc xoáy,['lốc xoáy'],['000916']
thả diều,['thả diều'],['000917']
tay chân sạch sẽ,['tay chân sạch sẽ'],['000918']
thả mồi,['thả mồi'],['000919']
tay chân sạch sẽ,['tay chân sạch sẽ'],['000920']
thác,['thác'],['000921']
tay chân sạch sẽ,['tay chân sạch sẽ'],['000922']
thái độ,['thái độ'],['000923']
nhắm mắt,['nhắm mắt'],['000924']
thái độ,['thái độ'],['000925']
sờ,['sờ'],['000926']
thái độ,['thái độ'],['000927']
cây nến,['cây nến'],['000928']
Thái Nguyên,['Thái Nguyên'],['000929']
dịu dàng,['dịu dàng'],['000930']
tham dự,['tham dự'],['000931']
làm được,['làm được'],['000932']
tham dự,['tham dự'],['000933']
dòng sông chảy,['dòng sông chảy'],['000934']
tham dự,['tham dự'],['000935']
tham khảo,['tham khảo'],['000936']
ăn đủ,['ăn đủ'],['000937']
tham lam,['tham lam'],['000938']
ăn vừa,['ăn vừa'],['000939']
tham quan,['tham quan'],['000940']
ăn ít,['ăn ít'],['000941']
tham quan,['tham quan'],['000942']
đồ uống,['đồ uống'],['000943']
tham quan,['tham quan'],['000944']
đồ ăn,['đồ ăn'],['000945']
cầu thang,['cầu thang'],['000946']
trang điểm,['trang điểm'],['000947']
tháng,['tháng'],['000948']
đau mắt đỏ,['đau mắt đỏ'],['000949']
cái vợt cá,['cái vợt cá'],['000950']
tháng,['tháng'],['000951']
tháng,['tháng'],['000952']
vợt cầu lông,['vợt cầu lông'],['000953']
con vượn,['con vượn'],['000954']
Thanh Hóa,['Thanh Hóa'],['000955']
thanh niên,['thanh niên'],['000956']
thắp đèn,['thắp đèn'],['000957']
góp tiền,['góp tiền'],['000958']
đường ray xe lửa,['đường ray xe lửa'],['000959']
họp nhóm,['họp nhóm'],['000960']
thành công,['thành công'],['000961']
họp nhóm,['họp nhóm'],['000962']
thành lập,['thành lập'],['000963']
họp nhóm,['họp nhóm'],['000964']
thành lập,['thành lập'],['000965']
nước mắm,['nước mắm'],['000966']
thành lập,['thành lập'],['000967']
thoăn thoắt,['thoăn thoắt'],['000968']
thành lập,['thành lập'],['000969']
nghênh nghênh (đầu),['nghênh nghênh (đầu)'],['000970']
thành thạo,['thành thạo'],['000971']
thành thị,['thành thị'],['000972']
đua đòi,['đua đòi'],['000973']
bình sữa (em bé),['bình sữa (em bé)'],['000974']
thành viên,['thành viên'],['000975']
thánh địa Mỹ Sơn,['thánh địa Mỹ Sơn'],['000976']
đòi,['đòi'],['000977']
tháo gỡ,['tháo gỡ'],['000978']
đòi hỏi,['đòi hỏi'],['000979']
duy nhất,['duy nhất'],['000980']
thăm hỏi,['thăm hỏi'],['000981']
cạnh tranh,['cạnh tranh'],['000982']
thăm hỏi,['thăm hỏi'],['000983']
hoa hậu,['hoa hậu'],['000984']
thăm hỏi,['thăm hỏi'],['000985']
cái neo,['cái neo'],['000986']
thăng bằng,['thăng bằng'],['000987']
phóng viên,['phóng viên'],['000988']
thẳng hàng (Toán học),['thẳng hàng (Toán học)'],['000989']
nhà văn hóa,['nhà văn hóa'],['000990']
thẳng tắp,['thẳng tắp'],['000991']
nhà văn hóa,['nhà văn hóa'],['000992']
thắng lợi,['thắng lợi'],['000993']
cây cọ,['cây cọ'],['000994']
thân cây,['thân cây'],['000995']
khu vực cách ly,['khu vực cách ly'],['000996']
thân cây,['thân cây'],['000997']
phong toả,['phong toả'],['000998']
thân cây,['thân cây'],['000999']
thung lũng,['thung lũng'],['001000']
thân hình,['thân hình'],['001001']
thân thiết,['thân thiết'],['001002']
địa hình,['địa hình'],['001003']
Kim Đồng,['Kim Đồng'],['001004']
thân thiện,['thân thiện'],['001005']
Thánh Gióng,['Thánh Gióng'],['001006']
thần chết,['thần chết'],['001007']
hoa giấy,['hoa giấy'],['001008']
thần kinh,['thần kinh'],['001009']
hoa dâm bụt,['hoa dâm bụt'],['001010']
thận,['thận'],['001011']
kết luận,['kết luận'],['001012']
thấp hơn,['thấp hơn'],['001013']
internet,['internet'],['001014']
thầy cô,['thầy cô'],['001015']
nhà vệ sinh,['nhà vệ sinh'],['001016']
thầy cô,['thầy cô'],['001017']
thầy cô,['thầy cô'],['001018']
đi vệ sinh,['đi vệ sinh'],['001019']
hoa mai,['hoa mai'],['001020']
thầy cúng,['thầy cúng'],['001021']
a,['a'],['001022']
thầy giáo,['thầy giáo'],['001023']
thầy giáo,['thầy giáo'],['001024']
ă,['ă'],['001025']
thầy giáo,['thầy giáo'],['001026']
ă,['ă'],['001027']
theo dõi,['theo dõi'],['001028']
â,['â'],['001029']
b,['b'],['001030']
theo đuổi,['theo đuổi'],['001031']
c,['c'],['001032']
thẻ,['thẻ'],['001033']
d,['d'],['001034']
thét,['thét'],['001035']
thề,['thề'],['001036']
đ,['đ'],['001037']
e,['e'],['001038']
thế hệ,['thế hệ'],['001039']
tri kỉ,['tri kỉ'],['001040']
ê,['ê'],['001041']
thêu,['thêu'],['001042']
ê,['ê'],['001043']
thi cử,['thi cử'],['001044']
ê,['ê'],['001045']
g,['g'],['001046']
thi cử,['thi cử'],['001047']
g,['g'],['001048']
thi cử,['thi cử'],['001049']
h,['h'],['001050']
thị giác,['thị giác'],['001051']
h,['h'],['001052']
thị lực,['thị lực'],['001053']
h,['h'],['001054']
thìa,['thìa'],['001055']
i,['i'],['001056']
thìa,['thìa'],['001057']
k,['k'],['001058']
thìa,['thìa'],['001059']
l,['l'],['001060']
thích thú,['thích thú'],['001061']
thích thú,['thích thú'],['001062']
ô,['ô'],['001063']
thích thú,['thích thú'],['001064']
ô,['ô'],['001065']
thiên đình,['thiên đình'],['001066']
ô,['ô'],['001067']
thiên nhiên,['thiên nhiên'],['001068']
ơ,['ơ'],['001069']
p,['p'],['001070']
thiên thần,['thiên thần'],['001071']
p,['p'],['001072']
thiếp đi,['thiếp đi'],['001073']
p,['p'],['001074']
thiếp mời,['thiếp mời'],['001075']
q,['q'],['001076']
thiệt thòi,['thiệt thòi'],['001077']
r,['r'],['001078']
thiếu nhi,['thiếu nhi'],['001079']
s,['s'],['001080']
thiếu niên,['thiếu niên'],['001081']
t,['t'],['001082']
thím,['thím'],['001083']
t,['t'],['001084']
thoát hiểm,['thoát hiểm'],['001085']
thóc (gạo),['thóc (gạo)'],['001086']
thổi,['thổi'],['001087']
u,['u'],['001088']
thổi bóng,['thổi bóng'],['001089']
ư,['ư'],['001090']
thổi kèn,['thổi kèn'],['001091']
v,['v'],['001092']
thông báo,['thông báo'],['001093']
thông cảm,['thông cảm'],['001094']
z,['z'],['001095']
f,['f'],['001096']
thông minh,['thông minh'],['001097']
j,['j'],['001098']
thông minh,['thông minh'],['001099']
thông minh,['thông minh'],['001100']
w,['w'],['001101']
dấu huyền,['dấu huyền'],['001102']
thông qua,['thông qua'],['001103']
dấu huyền,['dấu huyền'],['001104']
thông thường,['thông thường'],['001105']
dấu huyền,['dấu huyền'],['001106']
thông tin,['thông tin'],['001107']
dấu sắc,['dấu sắc'],['001108']
